CustomerAlternateKey	MaritalStatus	Gender	YearlyIncome	TotalChildren	NumberChildrenAtHome	Education	Occupation	HouseOwnerFlag	NumberCarsOwned	CommuteDistance	Region	Age	BikeBuyer
AW00025231	S	F	90000.00	1	0	Bachelors	Professional	0	1	2-5 Miles	Pacific	59	1
AW00025232	M	F	100000.00	5	0	Bachelors	Professional	1	1	10+ Miles	Pacific	59	0
AW00025233	M	M	100000.00	4	0	Bachelors	Professional	1	1	10+ Miles	Pacific	59	0
AW00025234	S	F	70000.00	0	0	Bachelors	Professional	1	2	5-10 Miles	Pacific	55	1
AW00025235	M	F	60000.00	1	0	Partial College	Skilled Manual	1	1	5-10 Miles	Pacific	55	1
AW00025236	S	M	70000.00	5	4	Bachelors	Professional	1	2	5-10 Miles	Pacific	56	0
AW00025237	M	M	70000.00	5	4	Partial College	Skilled Manual	1	2	5-10 Miles	Pacific	56	0
AW00025238	M	M	70000.00	5	4	Partial College	Skilled Manual	1	2	0-1 Miles	Pacific	56	0
AW00025239	M	F	70000.00	5	4	Partial College	Skilled Manual	1	2	0-1 Miles	Pacific	56	0
AW00025240	M	M	70000.00	5	4	Partial College	Skilled Manual	1	3	5-10 Miles	Pacific	57	1
AW00025241	M	M	90000.00	2	0	Bachelors	Professional	1	1	5-10 Miles	Pacific	59	0
AW00025242	S	F	90000.00	2	0	Bachelors	Management	0	1	2-5 Miles	Pacific	60	1
AW00025243	S	F	100000.00	4	0	Bachelors	Management	1	2	1-2 Miles	Pacific	60	1
AW00025244	S	M	70000.00	1	0	Partial College	Skilled Manual	1	1	5-10 Miles	Pacific	61	0
AW00025245	S	M	30000.00	2	0	Partial College	Clerical	0	2	0-1 Miles	Pacific	82	0
AW00025246	M	M	40000.00	2	0	Bachelors	Management	1	1	5-10 Miles	Pacific	82	0
AW00025247	M	F	70000.00	5	4	Partial College	Skilled Manual	1	3	10+ Miles	Pacific	58	0
AW00025248	M	F	70000.00	5	4	Partial College	Skilled Manual	1	3	10+ Miles	Pacific	58	0
AW00025249	S	F	70000.00	1	0	Partial College	Skilled Manual	0	1	0-1 Miles	Pacific	61	1
AW00025250	S	M	70000.00	1	0	Partial College	Skilled Manual	0	1	0-1 Miles	Pacific	61	1
AW00025251	S	F	70000.00	1	0	Partial College	Skilled Manual	1	1	5-10 Miles	Pacific	61	0
AW00025252	S	M	80000.00	1	0	Partial College	Skilled Manual	0	1	0-1 Miles	Pacific	62	1
AW00025253	M	M	30000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	42	0
AW00025254	S	F	30000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	42	0
AW00025255	M	M	40000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	43	0
AW00025256	M	M	40000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	43	0
AW00025257	M	M	30000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	38	0
AW00025258	M	M	30000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	38	0
AW00025259	M	M	30000.00	0	0	High School	Skilled Manual	0	2	0-1 Miles	North America	39	0
AW00025260	S	M	40000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	40	0
AW00025261	M	M	40000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	40	0
AW00025262	M	M	40000.00	2	0	Bachelors	Management	0	2	0-1 Miles	Pacific	80	0
AW00025263	S	F	40000.00	2	0	Bachelors	Management	1	2	5-10 Miles	Pacific	80	0
AW00025264	S	M	40000.00	0	0	High School	Skilled Manual	1	2	5-10 Miles	North America	41	0
AW00025265	S	F	30000.00	0	0	Partial High School	Clerical	0	2	5-10 Miles	North America	39	0
AW00025266	S	F	30000.00	2	0	Partial College	Clerical	0	2	5-10 Miles	Pacific	79	0
AW00025267	M	M	40000.00	2	0	Bachelors	Management	1	2	5-10 Miles	Pacific	79	0
AW00025268	M	M	60000.00	2	0	Graduate Degree	Management	0	1	0-1 Miles	Pacific	79	0
AW00025269	S	F	60000.00	2	0	Graduate Degree	Management	1	1	5-10 Miles	Pacific	79	0
AW00025270	M	F	40000.00	2	0	Bachelors	Management	0	2	0-1 Miles	Pacific	75	1
AW00025271	S	M	40000.00	2	0	Bachelors	Management	0	2	0-1 Miles	Pacific	74	1
AW00025272	S	M	60000.00	2	0	Graduate Degree	Management	0	1	1-2 Miles	Pacific	75	1
AW00025273	M	M	60000.00	2	0	Graduate Degree	Management	0	1	1-2 Miles	Pacific	75	1
AW00025274	S	F	40000.00	0	0	High School	Skilled Manual	0	2	1-2 Miles	North America	42	0
AW00025275	S	F	40000.00	0	0	High School	Skilled Manual	0	2	1-2 Miles	North America	42	0
AW00025276	S	F	40000.00	0	0	Partial College	Skilled Manual	0	1	1-2 Miles	North America	42	0
AW00025277	S	M	40000.00	0	0	Partial College	Skilled Manual	1	1	5-10 Miles	North America	42	0
AW00025278	M	F	40000.00	0	0	Partial College	Skilled Manual	1	1	5-10 Miles	North America	41	0
AW00025279	S	F	40000.00	0	0	Partial College	Skilled Manual	0	1	1-2 Miles	North America	42	0
AW00025280	S	F	40000.00	0	0	Partial College	Skilled Manual	0	1	1-2 Miles	North America	42	0
AW00025281	S	M	40000.00	0	0	High School	Skilled Manual	0	2	1-2 Miles	North America	43	1
AW00025282	S	M	50000.00	0	0	Partial College	Skilled Manual	0	1	1-2 Miles	North America	44	0
AW00025283	S	F	50000.00	0	0	Partial College	Skilled Manual	0	1	1-2 Miles	North America	44	0
AW00025284	S	F	70000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	46	1
AW00025285	S	M	70000.00	0	0	Partial College	Skilled Manual	1	2	5-10 Miles	North America	46	1
AW00025286	S	M	80000.00	0	0	Bachelors	Management	0	1	0-1 Miles	North America	46	1
AW00025287	S	F	80000.00	0	0	Bachelors	Management	0	1	0-1 Miles	North America	45	1
AW00025288	S	F	80000.00	0	0	Bachelors	Management	0	1	0-1 Miles	North America	50	1
AW00025289	S	F	80000.00	0	0	Bachelors	Management	0	1	0-1 Miles	North America	50	1
AW00025290	S	M	90000.00	4	4	Bachelors	Management	1	1	1-2 Miles	North America	50	1
AW00025291	M	F	90000.00	4	4	Bachelors	Management	1	1	1-2 Miles	North America	50	0
AW00025292	S	M	120000.00	0	1	Bachelors	Management	1	3	1-2 Miles	North America	51	0
AW00025293	M	M	80000.00	4	3	Bachelors	Management	1	0	1-2 Miles	North America	55	0
AW00025294	S	F	130000.00	0	5	Partial High School	Management	1	4	0-1 Miles	Pacific	47	1
AW00025295	M	M	130000.00	0	5	Partial High School	Management	1	4	0-1 Miles	Pacific	49	0
AW00025296	M	F	100000.00	2	3	Partial College	Professional	1	4	5-10 Miles	Europe	61	0
AW00025297	S	M	30000.00	0	0	Partial College	Clerical	1	1	2-5 Miles	Europe	44	0
AW00025298	M	M	20000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	38	0
AW00025299	M	M	20000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	38	0
AW00025300	M	M	20000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	38	0
AW00025301	S	M	20000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	38	1
AW00025302	S	M	30000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	40	0
AW00025303	S	M	30000.00	0	0	High School	Manual	1	1	2-5 Miles	Europe	45	1
AW00025304	S	M	10000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	46	0
AW00025305	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	Europe	45	1
AW00025306	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	1	1-2 Miles	Europe	44	1
AW00025307	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	1-2 Miles	Europe	45	1
AW00025308	S	F	30000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	46	1
AW00025309	S	F	30000.00	0	0	High School	Manual	1	1	2-5 Miles	Europe	46	1
AW00025310	S	F	10000.00	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	47	0
AW00025311	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	1-2 Miles	Europe	45	1
AW00025312	M	M	40000.00	2	2	Partial College	Clerical	1	0	1-2 Miles	Europe	46	1
AW00025313	S	M	10000.00	0	0	Partial High School	Manual	0	2	1-2 Miles	Europe	47	0
AW00025314	S	M	10000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	47	0
AW00025315	S	M	10000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	47	0
AW00025316	S	M	20000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	47	0
AW00025317	S	M	20000.00	0	0	Partial High School	Manual	0	2	0-1 Miles	Europe	47	0
AW00025318	S	M	20000.00	0	0	Partial High School	Manual	1	2	1-2 Miles	Europe	47	0
AW00025319	M	M	30000.00	0	0	High School	Manual	0	1	1-2 Miles	Europe	47	1
AW00025320	S	M	30000.00	0	0	High School	Manual	0	1	2-5 Miles	Europe	47	1
AW00025321	S	M	40000.00	2	2	Partial College	Clerical	1	0	1-2 Miles	Europe	48	1
AW00025322	S	F	40000.00	2	2	Partial College	Clerical	0	1	0-1 Miles	Europe	47	0
AW00025323	M	M	40000.00	2	2	Partial College	Clerical	1	1	1-2 Miles	Europe	47	1
AW00025324	S	F	40000.00	2	2	Partial College	Clerical	1	2	1-2 Miles	Europe	47	0
AW00025325	S	M	10000.00	4	0	Partial High School	Manual	0	2	0-1 Miles	Europe	100	0
AW00025326	M	M	40000.00	2	2	Partial College	Clerical	1	2	1-2 Miles	Europe	48	0
AW00025327	M	M	40000.00	3	3	Partial College	Clerical	1	0	0-1 Miles	North America	43	0
AW00025328	M	F	40000.00	3	3	Partial College	Clerical	1	2	1-2 Miles	North America	44	0
AW00025329	S	F	40000.00	3	3	Partial College	Clerical	0	2	0-1 Miles	North America	44	0
AW00025330	M	F	40000.00	1	0	Graduate Degree	Skilled Manual	1	1	1-2 Miles	North America	89	0
AW00025331	M	M	80000.00	0	0	Graduate Degree	Skilled Manual	0	0	0-1 Miles	North America	52	0
AW00025332	M	M	80000.00	0	0	Graduate Degree	Skilled Manual	0	0	0-1 Miles	North America	52	0
AW00025333	S	M	80000.00	0	0	Graduate Degree	Skilled Manual	0	0	0-1 Miles	North America	52	0
AW00025334	M	M	80000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	52	1
AW00025335	S	M	20000.00	2	0	Partial High School	Manual	0	2	0-1 Miles	North America	64	0
AW00025336	S	M	20000.00	3	0	Partial High School	Clerical	1	2	1-2 Miles	North America	64	0
AW00025337	S	F	20000.00	3	0	Partial High School	Clerical	0	2	1-2 Miles	North America	64	0
AW00025338	S	M	20000.00	3	0	Partial High School	Clerical	1	2	1-2 Miles	North America	64	0
AW00025339	M	M	40000.00	1	0	Partial College	Clerical	1	1	0-1 Miles	North America	64	1
AW00025340	S	M	20000.00	3	0	Partial High School	Clerical	0	2	0-1 Miles	North America	62	0
AW00025341	S	F	20000.00	3	0	Partial High School	Clerical	0	2	0-1 Miles	North America	63	0
AW00025342	S	M	20000.00	3	0	Partial High School	Clerical	0	2	0-1 Miles	North America	63	0
AW00025343	S	F	20000.00	3	0	Partial High School	Clerical	1	2	1-2 Miles	North America	63	0
AW00025344	M	M	30000.00	1	0	High School	Clerical	1	1	2-5 Miles	North America	63	1
AW00025345	S	F	20000.00	3	0	Partial High School	Clerical	1	2	1-2 Miles	North America	62	0
AW00025346	S	M	20000.00	3	0	Partial High School	Clerical	1	2	1-2 Miles	North America	62	0
AW00025347	S	F	20000.00	3	0	Partial High School	Clerical	0	2	0-1 Miles	North America	61	0
AW00025348	S	F	30000.00	2	0	High School	Skilled Manual	0	2	0-1 Miles	North America	62	0
AW00025349	M	M	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	62	0
AW00025350	M	M	20000.00	2	1	Partial High School	Clerical	1	2	1-2 Miles	North America	61	0
AW00025351	M	F	20000.00	2	1	Partial High School	Clerical	1	2	0-1 Miles	North America	61	0
AW00025352	M	M	20000.00	2	1	Partial High School	Clerical	0	2	0-1 Miles	North America	61	0
AW00025353	S	F	20000.00	2	1	Partial High School	Clerical	1	2	1-2 Miles	North America	61	0
AW00025354	S	M	20000.00	2	1	Partial High School	Clerical	1	2	1-2 Miles	North America	61	0
AW00025355	M	M	20000.00	2	1	Partial High School	Clerical	0	2	0-1 Miles	North America	61	0
AW00025356	M	M	20000.00	2	1	Partial High School	Clerical	1	2	0-1 Miles	North America	61	0
AW00025357	M	M	20000.00	2	1	Partial High School	Clerical	0	2	0-1 Miles	North America	61	0
AW00025358	S	F	20000.00	2	1	Partial High School	Clerical	1	2	1-2 Miles	North America	61	0
AW00025359	S	M	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	61	0
AW00025360	M	M	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	61	0
AW00025361	S	F	30000.00	2	0	High School	Skilled Manual	0	2	0-1 Miles	North America	60	1
AW00025362	M	F	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	59	1
AW00025363	M	F	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	60	1
AW00025364	M	M	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	60	1
AW00025365	S	F	30000.00	2	0	High School	Skilled Manual	1	2	1-2 Miles	North America	60	1
AW00025366	M	M	40000.00	1	0	Partial College	Clerical	1	1	1-2 Miles	North America	60	1
AW00025367	M	F	40000.00	2	0	Partial College	Clerical	0	1	0-1 Miles	North America	59	0
AW00025368	S	M	40000.00	2	0	Partial College	Clerical	1	1	1-2 Miles	North America	59	1
AW00025369	S	M	40000.00	2	0	Partial College	Clerical	0	1	0-1 Miles	North America	59	0
AW00025370	S	F	40000.00	2	0	Partial College	Clerical	0	1	1-2 Miles	North America	58	1
AW00025371	M	F	50000.00	0	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	46	1
AW00025372	M	F	40000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	45	0
AW00025373	M	F	40000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	45	0
AW00025374	S	F	40000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	45	0
AW00025375	M	M	50000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	46	0
AW00025376	M	F	50000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	46	0
AW00025377	M	F	70000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	47	0
AW00025378	M	F	70000.00	1	0	Graduate Degree	Skilled Manual	1	0	1-2 Miles	North America	47	0
AW00025379	M	F	50000.00	1	1	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	46	1
AW00025380	M	M	60000.00	1	0	Graduate Degree	Skilled Manual	1	0	2-5 Miles	North America	46	1
AW00025381	S	M	60000.00	1	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	46	1
AW00025382	S	M	60000.00	1	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	46	1
AW00025383	M	M	40000.00	1	1	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	48	1
AW00025384	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	48	1
AW00025385	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	48	1
AW00025386	M	F	40000.00	1	1	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	48	1
AW00025387	S	F	60000.00	1	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	48	1
AW00025388	S	M	60000.00	2	2	Bachelors	Skilled Manual	0	0	0-1 Miles	North America	49	1
AW00025389	M	F	60000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49	1
AW00025390	M	F	60000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49	1
AW00025391	S	F	60000.00	2	2	Bachelors	Skilled Manual	0	0	0-1 Miles	North America	49	1
AW00025392	S	M	60000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49	1
AW00025393	M	M	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	46	1
AW00025394	M	M	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47	1
AW00025395	S	F	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47	1
AW00025396	S	M	70000.00	3	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	47	1
AW00025397	M	M	70000.00	3	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47	1
AW00025398	S	M	70000.00	3	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	47	1
AW00025399	M	M	70000.00	3	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	46	1
AW00025400	M	M	80000.00	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47	1
AW00025401	M	M	80000.00	1	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	47	1
AW00025402	M	F	60000.00	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	49	1
AW00025403	S	F	60000.00	1	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	49	1
AW00025404	S	M	70000.00	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	50	1
AW00025405	M	M	70000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	50	1
AW00025406	M	F	70000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	50	1
AW00025407	S	M	70000.00	2	2	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	50	1
AW00025408	M	F	70000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	50	1
AW00025409	S	M	70000.00	2	2	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	50	1
AW00025410	S	F	70000.00	2	2	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	50	1
AW00025411	S	F	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	51	1
AW00025412	S	M	60000.00	2	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	1
AW00025413	S	F	60000.00	2	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	48	1
AW00025414	M	F	70000.00	4	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48	1
AW00025415	S	M	70000.00	4	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	48	1
AW00025416	M	M	20000.00	3	0	Partial High School	Clerical	0	2	0-1 Miles	North America	99	0
AW00025417	S	F	50000.00	2	2	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	51	1
AW00025418	S	F	50000.00	2	2	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	51	1
AW00025419	S	M	50000.00	2	2	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	51	1
AW00025420	M	F	50000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	50	1
AW00025421	S	M	50000.00	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	51	1
AW00025422	M	M	80000.00	3	3	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	52	0
AW00025423	S	M	80000.00	3	3	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	52	1
AW00025424	S	M	70000.00	0	0	Graduate Degree	Professional	0	0	0-1 Miles	North America	52	0
AW00025425	S	M	70000.00	0	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	52	1
AW00025426	S	M	70000.00	4	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	52	1
AW00025427	M	M	70000.00	5	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	51	1
AW00025428	S	F	70000.00	5	5	Graduate Degree	Professional	1	2	2-5 Miles	North America	49	0
AW00025429	S	F	80000.00	2	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49	1
AW00025430	M	F	80000.00	3	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49	1
AW00025431	S	F	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	53	0
AW00025432	S	F	40000.00	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	53	1
AW00025433	S	M	40000.00	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	53	0
AW00025434	S	M	50000.00	3	3	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	53	0
AW00025435	M	F	50000.00	3	3	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	53	0
AW00025436	S	F	50000.00	3	3	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	53	1
AW00025437	M	M	50000.00	3	3	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	52	0
AW00025438	S	F	50000.00	3	3	Bachelors	Skilled Manual	0	2	0-1 Miles	North America	53	0
AW00025439	M	F	50000.00	3	3	Bachelors	Skilled Manual	1	3	10+ Miles	North America	53	0
AW00025440	M	M	50000.00	3	3	Bachelors	Skilled Manual	1	3	10+ Miles	North America	53	0
AW00025441	M	F	50000.00	4	4	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	53	0
AW00025442	M	M	40000.00	0	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	50	1
AW00025443	M	F	40000.00	0	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	50	1
AW00025444	S	F	40000.00	0	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	50	1
AW00025445	M	F	40000.00	0	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	49	1
AW00025446	M	F	40000.00	0	0	Graduate Degree	Clerical	1	0	0-1 Miles	Europe	50	1
AW00025447	M	M	40000.00	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	50	1
AW00025448	S	M	40000.00	0	0	Bachelors	Clerical	0	0	0-1 Miles	Europe	50	1
AW00025449	S	M	10000.00	4	4	Partial High School	Manual	1	0	0-1 Miles	Europe	51	1
AW00025450	S	M	20000.00	1	1	Partial College	Manual	1	1	2-5 Miles	Europe	51	1
AW00025451	S	M	20000.00	1	1	Partial College	Manual	0	1	1-2 Miles	Europe	51	1
AW00025452	M	F	30000.00	1	1	Bachelors	Clerical	1	0	2-5 Miles	Europe	51	1
AW00025453	S	M	30000.00	1	1	Bachelors	Clerical	0	0	0-1 Miles	Europe	51	1
AW00025454	S	M	30000.00	1	1	Bachelors	Clerical	0	1	0-1 Miles	Europe	51	1
AW00025455	M	M	10000.00	4	4	Partial High School	Manual	1	0	0-1 Miles	Europe	52	1
AW00025456	M	M	10000.00	5	4	Partial High School	Manual	1	2	0-1 Miles	Europe	52	0
AW00025457	S	M	10000.00	5	3	Partial High School	Manual	1	1	0-1 Miles	Europe	52	1
AW00025458	M	M	20000.00	1	1	High School	Manual	0	1	1-2 Miles	Europe	52	1
AW00025459	M	M	20000.00	1	1	High School	Manual	1	1	2-5 Miles	Europe	52	1
AW00025460	M	F	20000.00	2	2	High School	Manual	1	0	0-1 Miles	Europe	52	1
AW00025461	S	M	40000.00	0	0	Bachelors	Clerical	1	0	0-1 Miles	Europe	51	1
AW00025462	S	M	40000.00	0	0	Bachelors	Clerical	0	0	0-1 Miles	Europe	51	1
AW00025463	S	M	20000.00	2	2	High School	Manual	1	0	0-1 Miles	Europe	52	1
AW00025464	M	M	20000.00	2	2	High School	Manual	1	0	0-1 Miles	Europe	52	1
AW00025465	M	F	20000.00	2	2	High School	Manual	1	0	0-1 Miles	Europe	52	1
AW00025466	S	F	10000.00	4	3	Partial High School	Manual	0	2	0-1 Miles	Europe	52	0
AW00025467	M	M	20000.00	2	2	High School	Manual	1	0	0-1 Miles	Europe	53	1
AW00025468	M	F	20000.00	2	2	High School	Manual	1	1	0-1 Miles	Europe	53	1
AW00025469	M	F	20000.00	2	2	High School	Manual	1	1	0-1 Miles	Europe	53	0
AW00025470	M	M	20000.00	2	2	High School	Manual	1	1	0-1 Miles	Europe	53	0
AW00025471	M	M	20000.00	2	2	High School	Manual	1	2	0-1 Miles	Europe	53	0
AW00025472	M	M	30000.00	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	53	0
AW00025473	M	F	30000.00	1	1	Bachelors	Skilled Manual	1	2	0-1 Miles	Europe	53	0
